update_time,value_time,status,value
2016-03-22 00:26:44.498,2016-03-22 00:26:35.838,nominal,24.1350002289
2016-03-22 00:26:54.498,2016-03-22 00:26:45.839,nominal,24.0949993134
2016-03-22 00:27:04.498,2016-03-22 00:26:55.839,nominal,23.0949993134
2016-03-22 00:27:14.498,2016-03-22 00:27:05.839,nominal,23.7900009155
2016-03-22 00:27:24.498,2016-03-22 00:27:15.838,nominal,22.5849990845
2016-03-22 00:27:34.498,2016-03-22 00:27:25.838,nominal,24.1800003052
2016-03-22 00:27:44.499,2016-03-22 00:27:35.840,nominal,22.8099994659
2016-03-22 00:27:54.498,2016-03-22 00:27:45.838,nominal,23.2250003815
2016-03-22 00:28:04.498,2016-03-22 00:27:55.838,nominal,23.3449993134
2016-03-22 00:28:14.498,2016-03-22 00:28:05.838,nominal,24.0249996185
2016-03-22 00:28:24.498,2016-03-22 00:28:15.838,nominal,24.0349998474
2016-03-22 00:28:34.498,2016-03-22 00:28:25.838,nominal,23.2049999237
2016-03-22 00:28:44.498,2016-03-22 00:28:35.839,nominal,23.2150001526
2016-03-22 00:28:54.498,2016-03-22 00:28:45.840,nominal,23.7600002289
2016-03-22 00:29:04.498,2016-03-22 00:28:55.838,nominal,23.9950008392
2016-03-22 00:29:14.498,2016-03-22 00:29:05.838,nominal,24.1550006866
2016-03-22 00:29:24.498,2016-03-22 00:29:15.838,nominal,23.0900001526
2016-03-22 00:29:34.498,2016-03-22 00:29:25.839,nominal,23.2399997711
2016-03-22 00:29:44.498,2016-03-22 00:29:35.838,nominal,23.6800003052
2016-03-22 00:29:54.498,2016-03-22 00:29:45.838,nominal,23.2749996185
2016-03-22 00:30:04.498,2016-03-22 00:29:55.838,nominal,24.1049995422
2016-03-22 00:30:14.498,2016-03-22 00:30:05.838,nominal,23.2000007629
2016-03-22 00:30:24.512,2016-03-22 00:30:15.838,nominal,23.2150001526
2016-03-22 00:30:34.498,2016-03-22 00:30:25.839,nominal,23.0849990845
2016-03-22 00:30:44.498,2016-03-22 00:30:35.838,nominal,24.0100002289
2016-03-22 00:30:54.498,2016-03-22 00:30:45.838,nominal,24.1849994659
2016-03-22 00:31:04.498,2016-03-22 00:30:55.838,nominal,24.1849994659
2016-03-22 00:31:14.498,2016-03-22 00:31:05.846,nominal,23.7199993134
2016-03-22 00:31:24.498,2016-03-22 00:31:15.838,nominal,23.8050003052
2016-03-22 00:31:34.498,2016-03-22 00:31:25.839,nominal,23.0699996948
2016-03-22 00:31:44.498,2016-03-22 00:31:35.838,nominal,23.3150005341
2016-03-22 00:31:54.498,2016-03-22 00:31:45.838,nominal,23.2350006104
2016-03-22 00:32:04.498,2016-03-22 00:31:55.838,nominal,23.2450008392
2016-03-22 00:32:14.498,2016-03-22 00:32:05.839,nominal,22.3250007629
2016-03-22 00:32:24.498,2016-03-22 00:32:15.838,nominal,23.2399997711
2016-03-22 00:32:34.498,2016-03-22 00:32:25.838,nominal,23.2250003815
2016-03-22 00:32:44.498,2016-03-22 00:32:35.838,nominal,23.3400001526
2016-03-22 00:32:54.498,2016-03-22 00:32:45.838,nominal,23.9899997711
2016-03-22 00:33:04.498,2016-03-22 00:32:55.838,nominal,24.0750007629
2016-03-22 00:33:14.498,2016-03-22 00:33:05.838,nominal,23.1100006104
2016-03-22 00:33:24.498,2016-03-22 00:33:15.838,nominal,23.7999992371
2016-03-22 00:33:34.499,2016-03-22 00:33:25.838,nominal,23.25
2016-03-22 00:33:44.498,2016-03-22 00:33:35.838,nominal,24.1949996948
2016-03-22 00:33:54.498,2016-03-22 00:33:45.838,nominal,23.25
2016-03-22 00:34:04.498,2016-03-22 00:33:55.839,nominal,23.3700008392
2016-03-22 00:34:14.498,2016-03-22 00:34:05.839,nominal,24.1650009155
2016-03-22 00:34:24.498,2016-03-22 00:34:15.838,nominal,24.2150001526
2016-03-22 00:34:34.498,2016-03-22 00:34:25.838,nominal,24.2049999237
2016-03-22 00:34:44.498,2016-03-22 00:34:35.838,nominal,23.8349990845
2016-03-22 00:34:54.498,2016-03-22 00:34:45.838,nominal,23.3250007629
2016-03-22 00:35:04.498,2016-03-22 00:34:55.838,nominal,24.1749992371
2016-03-22 00:35:14.498,2016-03-22 00:35:05.839,nominal,23.2549991608
2016-03-22 00:35:24.498,2016-03-22 00:35:15.839,nominal,23.2399997711
2016-03-22 00:35:34.498,2016-03-22 00:35:25.839,nominal,23.1450004578
2016-03-22 00:35:44.498,2016-03-22 00:35:35.838,nominal,23.8299999237
2016-03-22 00:35:54.498,2016-03-22 00:35:45.839,nominal,22.1749992371
2016-03-22 00:36:04.498,2016-03-22 00:35:55.838,nominal,23.2450008392
2016-03-22 00:36:14.498,2016-03-22 00:36:05.838,nominal,23.3700008392
2016-03-22 00:36:24.498,2016-03-22 00:36:15.838,nominal,24.0900001526
2016-03-22 00:36:34.498,2016-03-22 00:36:25.839,nominal,24.0849990845
2016-03-22 00:36:44.498,2016-03-22 00:36:35.838,nominal,24.2250003815
2016-03-22 00:36:54.498,2016-03-22 00:36:45.839,nominal,23.8349990845
2016-03-22 00:37:04.498,2016-03-22 00:36:55.838,nominal,23.3999996185
2016-03-22 00:37:14.498,2016-03-22 00:37:05.838,nominal,23.1900005341
2016-03-22 00:37:24.498,2016-03-22 00:37:15.838,nominal,22.8899993896
2016-03-22 00:37:34.498,2016-03-22 00:37:25.838,nominal,23.2700004578
2016-03-22 00:37:44.498,2016-03-22 00:37:35.839,nominal,23.2700004578
2016-03-22 00:37:54.498,2016-03-22 00:37:45.848,nominal,23.3799991608
2016-03-22 00:38:04.498,2016-03-22 00:37:55.839,nominal,24.1650009155
2016-03-22 00:38:14.498,2016-03-22 00:38:05.839,nominal,24.2000007629
2016-03-22 00:38:24.498,2016-03-22 00:38:15.838,nominal,23.25
2016-03-22 00:38:34.498,2016-03-22 00:38:25.838,nominal,23.2350006104
2016-03-22 00:38:44.498,2016-03-22 00:38:35.845,nominal,23.1299991608
2016-03-22 00:38:54.498,2016-03-22 00:38:45.838,nominal,24.0750007629
2016-03-22 00:39:04.498,2016-03-22 00:38:55.838,nominal,24.1350002289
2016-03-22 00:39:14.498,2016-03-22 00:39:05.838,nominal,24.2250003815
2016-03-22 00:39:24.498,2016-03-22 00:39:15.838,nominal,23.1900005341
2016-03-22 00:39:34.498,2016-03-22 00:39:25.838,nominal,23.8400001526
2016-03-22 00:39:44.498,2016-03-22 00:39:35.838,nominal,22.2900009155
2016-03-22 00:39:54.498,2016-03-22 00:39:45.839,nominal,22.4349994659
2016-03-22 00:40:04.498,2016-03-22 00:39:55.838,nominal,23.2649993896
2016-03-22 00:40:14.498,2016-03-22 00:40:05.838,nominal,23.2700004578
2016-03-22 00:40:24.498,2016-03-22 00:40:15.839,nominal,23.2649993896
2016-03-22 00:40:34.498,2016-03-22 00:40:25.838,nominal,23.7049999237
2016-03-22 00:40:44.498,2016-03-22 00:40:35.838,nominal,24.125
2016-03-22 00:40:54.498,2016-03-22 00:40:45.839,nominal,24.2250003815
2016-03-22 00:41:04.498,2016-03-22 00:40:55.838,nominal,23.1499996185
2016-03-22 00:41:14.498,2016-03-22 00:41:05.838,nominal,23.1299991608
2016-03-22 00:41:24.499,2016-03-22 00:41:15.838,nominal,23.8400001526
2016-03-22 00:41:34.498,2016-03-22 00:41:25.838,nominal,24.0849990845
2016-03-22 00:41:44.499,2016-03-22 00:41:35.838,nominal,24.1100006104
2016-03-22 00:41:54.498,2016-03-22 00:41:45.838,nominal,24.2299995422
2016-03-22 00:42:04.498,2016-03-22 00:41:55.838,nominal,23.8299999237
2016-03-22 00:42:14.498,2016-03-22 00:42:05.838,nominal,22.2999992371
2016-03-22 00:42:24.498,2016-03-22 00:42:15.838,nominal,23.3850002289
2016-03-22 00:42:34.498,2016-03-22 00:42:25.838,nominal,23.7700004578
2016-03-22 00:42:44.498,2016-03-22 00:42:35.838,nominal,23.2800006866
2016-03-22 00:42:54.498,2016-03-22 00:42:45.838,nominal,23.2649993896
2016-03-22 00:43:04.498,2016-03-22 00:42:55.838,nominal,23.2150001526
2016-03-22 00:43:14.498,2016-03-22 00:43:05.838,nominal,24.2150001526
2016-03-22 00:43:24.498,2016-03-22 00:43:15.838,nominal,24.2350006104
2016-03-22 00:43:34.498,2016-03-22 00:43:25.838,nominal,24.1000003815
2016-03-22 00:43:44.498,2016-03-22 00:43:35.839,nominal,24.1749992371
2016-03-22 00:43:54.498,2016-03-22 00:43:45.838,nominal,23.1350002289
2016-03-22 00:44:04.498,2016-03-22 00:43:55.838,nominal,23.8549995422
2016-03-22 00:44:14.498,2016-03-22 00:44:05.838,nominal,24.2450008392
2016-03-22 00:44:24.498,2016-03-22 00:44:15.838,nominal,24.2549991608
2016-03-22 00:44:34.498,2016-03-22 00:44:25.846,nominal,22.1149997711
2016-03-22 00:44:44.498,2016-03-22 00:44:35.839,nominal,23.8649997711
2016-03-22 00:44:54.498,2016-03-22 00:44:45.838,nominal,23.4449996948
2016-03-22 00:45:04.498,2016-03-22 00:44:55.838,nominal,23.3500003815
2016-03-22 00:45:14.498,2016-03-22 00:45:05.838,nominal,23.2849998474
2016-03-22 00:45:24.498,2016-03-22 00:45:15.839,nominal,23.2900009155
2016-03-22 00:45:34.498,2016-03-22 00:45:25.838,nominal,23.3050003052
2016-03-22 00:45:44.499,2016-03-22 00:45:35.838,nominal,23.4400005341
2016-03-22 00:45:54.500,2016-03-22 00:45:45.838,nominal,24.2199993134
2016-03-22 00:46:04.498,2016-03-22 00:45:55.838,nominal,24.2849998474
2016-03-22 00:46:14.498,2016-03-22 00:46:05.839,nominal,23.2600002289
2016-03-22 00:46:24.498,2016-03-22 00:46:15.838,nominal,23.4050006866
2016-03-22 00:46:34.498,2016-03-22 00:46:25.839,nominal,23.8850002289
2016-03-22 00:46:44.498,2016-03-22 00:46:35.838,nominal,23.2450008392
2016-03-22 00:46:54.498,2016-03-22 00:46:45.838,nominal,24.2999992371
2016-03-22 00:47:04.498,2016-03-22 00:46:55.839,nominal,23.2950000763
2016-03-22 00:47:14.498,2016-03-22 00:47:05.838,nominal,22.3899993896
2016-03-22 00:47:24.498,2016-03-22 00:47:15.838,nominal,23.4349994659
2016-03-22 00:47:34.498,2016-03-22 00:47:25.840,nominal,23.8500003815
2016-03-22 00:47:44.498,2016-03-22 00:47:35.838,nominal,24.0450000763
2016-03-22 00:47:54.498,2016-03-22 00:47:45.838,nominal,23.2700004578
2016-03-22 00:48:04.498,2016-03-22 00:47:55.838,nominal,23.2199993134
2016-03-22 00:48:14.498,2016-03-22 00:48:05.839,nominal,23.2749996185
2016-03-22 00:48:24.498,2016-03-22 00:48:15.838,nominal,23.2600002289
2016-03-22 00:48:34.498,2016-03-22 00:48:25.838,nominal,23.2649993896
2016-03-22 00:48:44.498,2016-03-22 00:48:35.839,nominal,23.5249996185
2016-03-22 00:48:54.498,2016-03-22 00:48:45.838,nominal,24.1650009155
2016-03-22 00:49:04.498,2016-03-22 00:48:55.838,nominal,24.2749996185
2016-03-22 00:49:14.498,2016-03-22 00:49:05.838,nominal,23.1700000763
2016-03-22 00:49:24.498,2016-03-22 00:49:15.839,nominal,23.4899997711
2016-03-22 00:49:34.498,2016-03-22 00:49:25.840,nominal,23.8700008392
2016-03-22 00:49:44.498,2016-03-22 00:49:35.838,nominal,24.2800006866
2016-03-22 00:49:54.498,2016-03-22 00:49:45.838,nominal,23.2350006104
2016-03-22 00:50:04.498,2016-03-22 00:49:55.840,nominal,23.2800006866
2016-03-22 00:50:14.498,2016-03-22 00:50:05.838,nominal,23.4249992371
2016-03-22 00:50:24.498,2016-03-22 00:50:15.839,nominal,23.9400005341
2016-03-22 00:50:34.498,2016-03-22 00:50:25.838,nominal,24.1650009155
2016-03-22 00:50:44.498,2016-03-22 00:50:35.840,nominal,23.3199996948
2016-03-22 00:50:54.498,2016-03-22 00:50:45.840,nominal,23.3250007629
2016-03-22 00:51:04.498,2016-03-22 00:50:55.838,nominal,23.2299995422
2016-03-22 00:51:14.498,2016-03-22 00:51:05.838,nominal,24.2700004578
2016-03-22 00:51:24.498,2016-03-22 00:51:15.839,nominal,24.2999992371
2016-03-22 00:51:34.498,2016-03-22 00:51:25.838,nominal,24.2950000763
2016-03-22 00:51:44.498,2016-03-22 00:51:35.838,nominal,23.2049999237
2016-03-22 00:51:54.499,2016-03-22 00:51:45.838,nominal,23.9050006866
2016-03-22 00:52:04.498,2016-03-22 00:51:55.839,nominal,23.3850002289
2016-03-22 00:52:14.498,2016-03-22 00:52:05.838,nominal,23.3349990845
2016-03-22 00:52:24.498,2016-03-22 00:52:15.838,nominal,23.3250007629
2016-03-22 00:52:34.498,2016-03-22 00:52:25.838,nominal,23.1849994659
2016-03-22 00:52:44.498,2016-03-22 00:52:35.838,nominal,24.2649993896
2016-03-22 00:52:54.498,2016-03-22 00:52:45.838,nominal,24.3050003052
2016-03-22 00:53:04.498,2016-03-22 00:52:55.838,nominal,23.3099994659
2016-03-22 00:53:14.498,2016-03-22 00:53:05.838,nominal,23.25
2016-03-22 00:53:24.498,2016-03-22 00:53:15.838,nominal,24.2450008392
2016-03-22 00:53:34.498,2016-03-22 00:53:25.838,nominal,24.2900009155
2016-03-22 00:53:44.498,2016-03-22 00:53:35.839,nominal,23.3250007629
2016-03-22 00:53:54.498,2016-03-22 00:53:45.839,nominal,23.2099990845
2016-03-22 00:54:04.499,2016-03-22 00:53:55.838,nominal,24.2600002289
2016-03-22 00:54:14.498,2016-03-22 00:54:05.839,nominal,22.0900001526
2016-03-22 00:54:24.498,2016-03-22 00:54:15.838,nominal,23.3449993134
2016-03-22 00:54:34.498,2016-03-22 00:54:25.841,nominal,23.4599990845
2016-03-22 00:54:44.498,2016-03-22 00:54:35.839,nominal,24.2800006866
2016-03-22 00:54:54.498,2016-03-22 00:54:45.838,nominal,24.1849994659
2016-03-22 00:55:04.498,2016-03-22 00:54:55.838,nominal,23.6499996185
2016-03-22 00:55:14.498,2016-03-22 00:55:05.838,nominal,23.9150009155
2016-03-22 00:55:24.498,2016-03-22 00:55:15.838,nominal,22.4500007629
2016-03-22 00:55:34.498,2016-03-22 00:55:25.839,nominal,24.2649993896
2016-03-22 00:55:44.498,2016-03-22 00:55:35.838,nominal,23.3400001526
2016-03-22 00:55:54.498,2016-03-22 00:55:45.839,nominal,23.3500003815
2016-03-22 00:56:04.498,2016-03-22 00:55:55.839,nominal,23.2350006104
2016-03-22 00:56:14.498,2016-03-22 00:56:05.838,nominal,24.2800006866
2016-03-22 00:56:24.498,2016-03-22 00:56:15.838,nominal,24.1900005341
2016-03-22 00:56:34.498,2016-03-22 00:56:25.840,nominal,24.1299991608
2016-03-22 00:56:44.499,2016-03-22 00:56:35.838,nominal,24.3400001526
2016-03-22 00:56:54.498,2016-03-22 00:56:45.839,nominal,23.7999992371
2016-03-22 00:57:04.498,2016-03-22 00:56:55.838,nominal,22.3349990845
2016-03-22 00:57:14.498,2016-03-22 00:57:05.838,nominal,23.6149997711
2016-03-22 00:57:24.498,2016-03-22 00:57:15.840,nominal,23.3549995422
2016-03-22 00:57:34.498,2016-03-22 00:57:25.839,nominal,23.3449993134
2016-03-22 00:57:44.498,2016-03-22 00:57:35.838,nominal,23.3700008392
2016-03-22 00:57:54.498,2016-03-22 00:57:45.838,nominal,23.4799995422
2016-03-22 00:58:04.498,2016-03-22 00:57:55.839,nominal,24.3050003052
2016-03-22 00:58:14.498,2016-03-22 00:58:05.838,nominal,23.3649997711
2016-03-22 00:58:24.498,2016-03-22 00:58:15.838,nominal,23.2600002289
2016-03-22 00:58:34.498,2016-03-22 00:58:25.838,nominal,23.2350006104
2016-03-22 00:58:44.498,2016-03-22 00:58:35.838,nominal,23.9300003052
2016-03-22 00:58:54.498,2016-03-22 00:58:45.838,nominal,24.3549995422
2016-03-22 00:59:04.498,2016-03-22 00:58:55.839,nominal,24.2000007629
2016-03-22 00:59:14.498,2016-03-22 00:59:05.838,nominal,23.9400005341
2016-03-22 00:59:24.498,2016-03-22 00:59:15.838,nominal,23.9549999237
2016-03-22 00:59:34.498,2016-03-22 00:59:25.838,nominal,23.5
2016-03-22 00:59:44.498,2016-03-22 00:59:35.838,nominal,23.7849998474
2016-03-22 00:59:54.498,2016-03-22 00:59:45.838,nominal,23.3600006104
2016-03-22 01:00:04.498,2016-03-22 00:59:55.838,nominal,23.3549995422
2016-03-22 01:00:14.499,2016-03-22 01:00:05.838,nominal,24.2999992371
2016-03-22 01:00:24.498,2016-03-22 01:00:15.838,nominal,24.2099990845
2016-03-22 01:00:34.498,2016-03-22 01:00:25.839,nominal,24.1900005341
2016-03-22 01:00:44.498,2016-03-22 01:00:35.838,nominal,24.3600006104
2016-03-22 01:00:54.498,2016-03-22 01:00:45.838,nominal,23.25
2016-03-22 01:01:04.498,2016-03-22 01:00:55.844,nominal,23.9699993134
2016-03-22 01:01:14.498,2016-03-22 01:01:05.838,nominal,24.1650009155
2016-03-22 01:01:24.498,2016-03-22 01:01:15.838,nominal,24.2999992371
2016-03-22 01:01:34.498,2016-03-22 01:01:25.839,nominal,23.3649997711
2016-03-22 01:01:44.498,2016-03-22 01:01:35.838,nominal,23.4150009155
2016-03-22 01:01:54.498,2016-03-22 01:01:45.840,nominal,22.4750003815
2016-03-22 01:02:04.498,2016-03-22 01:01:55.838,nominal,23.5200004578
2016-03-22 01:02:14.498,2016-03-22 01:02:05.838,nominal,24.2549991608
2016-03-22 01:02:24.498,2016-03-22 01:02:15.839,nominal,23.4150009155
2016-03-22 01:02:34.498,2016-03-22 01:02:25.838,nominal,23.4200000763
2016-03-22 01:02:44.498,2016-03-22 01:02:35.839,nominal,23.2800006866
2016-03-22 01:02:54.498,2016-03-22 01:02:45.838,nominal,24.2700004578
2016-03-22 01:03:04.498,2016-03-22 01:02:55.839,nominal,24.2450008392
2016-03-22 01:03:14.498,2016-03-22 01:03:05.838,nominal,23.3099994659
2016-03-22 01:03:24.498,2016-03-22 01:03:15.839,nominal,23.9599990845
2016-03-22 01:03:34.498,2016-03-22 01:03:25.838,nominal,23.9899997711
2016-03-22 01:03:44.498,2016-03-22 01:03:35.838,nominal,24.3799991608
2016-03-22 01:03:54.498,2016-03-22 01:03:45.838,nominal,24.4200000763
2016-03-22 01:04:04.498,2016-03-22 01:03:55.839,nominal,23.4449996948
2016-03-22 01:04:14.498,2016-03-22 01:04:05.838,nominal,22.8299999237
2016-03-22 01:04:24.498,2016-03-22 01:04:15.838,nominal,23.5
2016-03-22 01:04:34.498,2016-03-22 01:04:25.838,nominal,24.3549995422
2016-03-22 01:04:44.498,2016-03-22 01:04:35.840,nominal,23.4050006866
2016-03-22 01:04:54.498,2016-03-22 01:04:45.838,nominal,23.3999996185
2016-03-22 01:05:04.500,2016-03-22 01:04:55.839,nominal,23.2950000763
2016-03-22 01:05:14.498,2016-03-22 01:05:05.839,nominal,24.3549995422
2016-03-22 01:05:24.498,2016-03-22 01:05:15.839,nominal,24.4050006866
2016-03-22 01:05:34.498,2016-03-22 01:05:25.839,nominal,24.3899993896
2016-03-22 01:05:44.498,2016-03-22 01:05:35.838,nominal,23.6350002289
2016-03-22 01:05:54.498,2016-03-22 01:05:45.838,nominal,23.9599990845
2016-03-22 01:06:04.498,2016-03-22 01:05:55.838,nominal,22.4400005341
2016-03-22 01:06:14.498,2016-03-22 01:06:05.839,nominal,23.3099994659
2016-03-22 01:06:24.498,2016-03-22 01:06:15.838,nominal,23.9899997711
2016-03-22 01:06:34.498,2016-03-22 01:06:25.840,nominal,23.3999996185
2016-03-22 01:06:44.498,2016-03-22 01:06:35.839,nominal,24.3700008392
2016-03-22 01:06:54.498,2016-03-22 01:06:45.838,nominal,23.7099990845
2016-03-22 01:07:04.498,2016-03-22 01:06:55.838,nominal,24.1900005341
2016-03-22 01:07:14.498,2016-03-22 01:07:05.838,nominal,23.4150009155
2016-03-22 01:07:24.498,2016-03-22 01:07:15.838,nominal,23.2749996185
2016-03-22 01:07:34.498,2016-03-22 01:07:25.838,nominal,23.3549995422
2016-03-22 01:07:44.498,2016-03-22 01:07:35.838,nominal,24.3500003815
2016-03-22 01:07:54.498,2016-03-22 01:07:45.838,nominal,23.3950004578
2016-03-22 01:08:04.498,2016-03-22 01:07:55.838,nominal,23.4699993134
2016-03-22 01:08:14.498,2016-03-22 01:08:05.840,nominal,24.3600006104
2016-03-22 01:08:24.498,2016-03-22 01:08:15.838,nominal,24.3549995422
2016-03-22 01:08:34.498,2016-03-22 01:08:25.838,nominal,24.25
2016-03-22 01:08:44.499,2016-03-22 01:08:35.839,nominal,23.3150005341
2016-03-22 01:08:54.498,2016-03-22 01:08:45.839,nominal,23.8999996185
2016-03-22 01:09:04.498,2016-03-22 01:08:55.838,nominal,24.0149993896
2016-03-22 01:09:14.498,2016-03-22 01:09:05.838,nominal,24.4200000763
2016-03-22 01:09:24.498,2016-03-22 01:09:15.839,nominal,22.1900005341
2016-03-22 01:09:34.498,2016-03-22 01:09:25.844,nominal,23.4500007629
2016-03-22 01:09:44.498,2016-03-22 01:09:35.839,nominal,23.5499992371
2016-03-22 01:09:54.498,2016-03-22 01:09:45.838,nominal,23.3099994659
2016-03-22 01:10:04.498,2016-03-22 01:09:55.840,nominal,23.5100002289
2016-03-22 01:10:14.498,2016-03-22 01:10:05.839,nominal,23.4699993134
2016-03-22 01:10:24.498,2016-03-22 01:10:15.838,nominal,23.5049991608
2016-03-22 01:10:34.498,2016-03-22 01:10:25.838,nominal,23.3899993896
2016-03-22 01:10:44.498,2016-03-22 01:10:35.839,nominal,23.8299999237
2016-03-22 01:10:54.498,2016-03-22 01:10:45.839,nominal,24.4050006866
2016-03-22 01:11:04.498,2016-03-22 01:10:55.838,nominal,24.4699993134
2016-03-22 01:11:14.498,2016-03-22 01:11:05.838,nominal,23.5400009155
2016-03-22 01:11:24.498,2016-03-22 01:11:15.838,nominal,24.0750007629
2016-03-22 01:11:34.498,2016-03-22 01:11:25.840,nominal,23.2900009155
2016-03-22 01:11:44.498,2016-03-22 01:11:35.838,nominal,24.5
2016-03-22 01:11:54.498,2016-03-22 01:11:45.838,nominal,23.4799995422
2016-03-22 01:12:04.498,2016-03-22 01:11:55.839,nominal,23.4899997711
2016-03-22 01:12:14.498,2016-03-22 01:12:05.838,nominal,23.6149997711
2016-03-22 01:12:24.498,2016-03-22 01:12:15.839,nominal,24.4050006866
2016-03-22 01:12:34.499,2016-03-22 01:12:25.839,nominal,24.4050006866
2016-03-22 01:12:44.498,2016-03-22 01:12:35.839,nominal,23.4650001526
2016-03-22 01:12:54.498,2016-03-22 01:12:45.839,nominal,23.4449996948
2016-03-22 01:13:04.498,2016-03-22 01:12:55.839,nominal,23.3449993134
2016-03-22 01:13:14.498,2016-03-22 01:13:05.838,nominal,24.4400005341
2016-03-22 01:13:24.498,2016-03-22 01:13:15.838,nominal,24.3999996185
2016-03-22 01:13:34.498,2016-03-22 01:13:25.838,nominal,23.3700008392
2016-03-22 01:13:44.498,2016-03-22 01:13:35.838,nominal,23.4300003052
2016-03-22 01:13:54.498,2016-03-22 01:13:45.838,nominal,24.0149993896
2016-03-22 01:14:04.499,2016-03-22 01:13:55.838,nominal,22.4549999237
2016-03-22 01:14:14.498,2016-03-22 01:14:05.839,nominal,23.7700004578
2016-03-22 01:14:24.498,2016-03-22 01:14:15.838,nominal,23.4699993134
2016-03-22 01:14:34.498,2016-03-22 01:14:25.838,nominal,23.4599990845
2016-03-22 01:14:44.498,2016-03-22 01:14:35.839,nominal,23.5650005341
2016-03-22 01:14:54.498,2016-03-22 01:14:45.838,nominal,24.2299995422
2016-03-22 01:15:04.498,2016-03-22 01:14:55.838,nominal,24.3799991608
2016-03-22 01:15:14.498,2016-03-22 01:15:05.838,nominal,23.4400005341
2016-03-22 01:15:24.498,2016-03-22 01:15:15.838,nominal,24.0849990845
2016-03-22 01:15:34.498,2016-03-22 01:15:25.838,nominal,24.0699996948
2016-03-22 01:15:44.499,2016-03-22 01:15:35.838,nominal,22.8950004578
2016-03-22 01:15:54.498,2016-03-22 01:15:45.838,nominal,23.7700004578
2016-03-22 01:16:04.498,2016-03-22 01:15:55.838,nominal,23.4799995422
2016-03-22 01:16:14.498,2016-03-22 01:16:05.838,nominal,24.0300006866
2016-03-22 01:16:24.498,2016-03-22 01:16:15.838,nominal,24.3950004578
2016-03-22 01:16:34.498,2016-03-22 01:16:25.839,nominal,24.2999992371
2016-03-22 01:16:44.498,2016-03-22 01:16:35.839,nominal,23.4799995422
2016-03-22 01:16:54.498,2016-03-22 01:16:45.838,nominal,23.3649997711
2016-03-22 01:17:04.498,2016-03-22 01:16:55.838,nominal,24.1000003815
2016-03-22 01:17:14.498,2016-03-22 01:17:05.838,nominal,24.5149993896
2016-03-22 01:17:24.499,2016-03-22 01:17:15.838,nominal,23.7049999237
2016-03-22 01:17:34.498,2016-03-22 01:17:25.838,nominal,23.5400009155
2016-03-22 01:17:44.498,2016-03-22 01:17:35.838,nominal,22.6499996185
2016-03-22 01:17:54.498,2016-03-22 01:17:45.838,nominal,23.7000007629
2016-03-22 01:18:04.498,2016-03-22 01:17:55.838,nominal,24.5100002289
2016-03-22 01:18:14.498,2016-03-22 01:18:05.840,nominal,23.5799999237
2016-03-22 01:18:24.500,2016-03-22 01:18:15.838,nominal,23.5699996948
2016-03-22 01:18:34.498,2016-03-22 01:18:25.838,nominal,23.4249992371
2016-03-22 01:18:44.498,2016-03-22 01:18:35.838,nominal,24.3050003052
2016-03-22 01:18:54.499,2016-03-22 01:18:45.839,nominal,24.4300003052
2016-03-22 01:19:04.498,2016-03-22 01:18:55.838,nominal,24.5650005341
2016-03-22 01:19:14.498,2016-03-22 01:19:05.838,nominal,24.5599994659
2016-03-22 01:19:24.498,2016-03-22 01:19:15.838,nominal,24.1350002289
2016-03-22 01:19:34.498,2016-03-22 01:19:25.840,nominal,22.5849990845
2016-03-22 01:19:44.498,2016-03-22 01:19:35.839,nominal,23.7250003815
2016-03-22 01:19:54.498,2016-03-22 01:19:45.838,nominal,22.7900009155
2016-03-22 01:20:04.498,2016-03-22 01:19:55.838,nominal,23.6149997711
2016-03-22 01:20:14.498,2016-03-22 01:20:05.838,nominal,22.6000003815
2016-03-22 01:20:24.498,2016-03-22 01:20:15.841,nominal,24.5599994659
2016-03-22 01:20:34.498,2016-03-22 01:20:25.840,nominal,24.4400005341
2016-03-22 01:20:44.498,2016-03-22 01:20:35.839,nominal,23.6599998474
2016-03-22 01:20:54.498,2016-03-22 01:20:45.838,nominal,23.6599998474
2016-03-22 01:21:04.498,2016-03-22 01:20:55.839,nominal,23.5149993896
2016-03-22 01:21:14.498,2016-03-22 01:21:05.838,nominal,24.4950008392
2016-03-22 01:21:24.498,2016-03-22 01:21:15.839,nominal,24.6299991608
2016-03-22 01:21:34.498,2016-03-22 01:21:25.838,nominal,23.5149993896
2016-03-22 01:21:44.498,2016-03-22 01:21:35.838,nominal,24.2199993134
2016-03-22 01:21:54.498,2016-03-22 01:21:45.838,nominal,24.2450008392
2016-03-22 01:22:04.499,2016-03-22 01:21:55.838,nominal,22.6900005341
2016-03-22 01:22:14.498,2016-03-22 01:22:05.838,nominal,24.6949996948
2016-03-22 01:22:24.498,2016-03-22 01:22:15.839,nominal,23.6949996948
2016-03-22 01:22:34.498,2016-03-22 01:22:25.838,nominal,23.7000007629
2016-03-22 01:22:44.498,2016-03-22 01:22:35.839,nominal,24.6749992371
2016-03-22 01:22:54.498,2016-03-22 01:22:45.844,nominal,24.6749992371
2016-03-22 01:23:04.498,2016-03-22 01:22:55.839,nominal,24.7199993134
2016-03-22 01:23:14.498,2016-03-22 01:23:05.840,nominal,23.6000003815
2016-03-22 01:23:24.498,2016-03-22 01:23:15.838,nominal,24.3400001526
